word,tag,x_coord,y_coord,count,frequence,opacity,pos_tag,true_tag
Virtual,Adjective,1.09,4.46,21,1.2e-05,0.4,JJ,adjective
Harrison,Proper Noun,-69.15,30.77,21,1.2e-05,0.4,NNP,proper noun
Separating,Verb,-8.0,-48.83,21,1.2e-05,0.4,VBG,verb
Russell,Proper Noun,-67.62,-57.62,21,1.2e-05,0.4,NNP,proper noun
Gambling,Noun,-7.44,-22.23,21,1.2e-05,0.4,NN,noun
Penguin,Noun,18.54,-16.8,21,1.2e-05,0.4,NN,noun
Highly,Adverb,-48.07,14.26,21,1.2e-05,0.4,RB,adverb
Rhonda,Proper Noun,-37.68,-17.93,21,1.2e-05,0.4,NNP,proper noun
Peanuts,Noun,-5.49,-51.36,21,1.2e-05,0.4,NNS,noun
Cooper,Proper Noun,-57.48,-72.6,21,1.2e-05,0.4,NNP,proper noun
1100,Other,-69.8,-8.91,21,1.2e-05,0.4,CD,other
Stroking,Verb,16.28,-38.05,21,1.2e-05,0.4,VBG,verb
Oz,Proper Noun,-42.66,-22.28,21,1.2e-05,0.4,NNP,proper noun
Cheaper,Adjective,-4.34,-16.54,21,1.2e-05,0.4,JJR,adjective
Supporting,Verb,21.6,-27.01,21,1.2e-05,0.4,VBG,verb
Salon,Noun,-15.63,-22.84,21,1.2e-05,0.4,NN,noun
Disapproving,Verb,-39.21,-2.82,21,1.2e-05,0.4,VBG,verb
Apprehensive,Adjective,-53.12,14.68,21,1.2e-05,0.4,JJ,adjective
Rights,Noun,-77.72,-34.67,21,1.2e-05,0.4,NNS,noun
Novel,Noun,-59.34,-13.73,21,1.2e-05,0.4,NN,noun
Alter,Noun,-54.58,-19.91,21,1.2e-05,0.4,NN,noun
Noodles,Noun,25.12,2.77,21,1.2e-05,0.4,NNS,noun
Input,Noun,-1.12,-2.74,21,1.2e-05,0.4,NN,noun
Props,Noun,-30.61,-18.73,21,1.2e-05,0.4,NNS,noun
Hasani,Proper Noun,-55.68,22.88,21,1.2e-05,0.4,NNP,proper noun
Procession,Noun,-28.48,-37.52,21,1.2e-05,0.4,NN,noun
19Ezra,Noun,-33.85,-36.85,21,1.2e-05,0.4,NN,noun
Sculpture,Noun,13.93,-13.12,21,1.2e-05,0.4,NN,noun
Reports,Noun,-80.0,-11.52,21,1.2e-05,0.4,NNS,noun
Heights,Noun,68.62,-60.06,21,1.2e-05,0.4,NN,noun
Transparent,Adjective,50.76,-34.27,21,1.2e-05,0.4,JJ,adjective
Sped,Verb,50.52,-76.11,21,1.2e-05,0.4,VBD,verb
Hissing,Verb,33.98,-28.55,21,1.2e-05,0.4,VBG,verb
Apology,Noun,-53.06,-6.62,21,1.2e-05,0.4,NN,noun
Academy,Proper Noun,-68.22,-42.39,21,1.2e-05,0.4,NNP,proper noun
Anal,Adjective,-47.23,11.73,21,1.2e-05,0.4,JJ,adjective
19There,Proper Noun,-38.23,-30.97,21,1.2e-05,0.4,NNP,proper noun
Chained,Verb,36.72,-47.24,21,1.2e-05,0.4,VBD,verb
Dustin,Proper Noun,-73.85,26.43,21,1.2e-05,0.4,NNP,proper noun
Antlers,Noun,55.19,-53.09,21,1.2e-05,0.4,NNS,noun
Autograph,Noun,-82.04,-26.85,21,1.2e-05,0.4,NN,noun
Pies,Noun,34.07,16.03,21,1.2e-05,0.4,NNS,noun
Dorothea,Proper Noun,-75.48,7.83,21,1.2e-05,0.4,NNP,proper noun
Shuts,Verb,-34.21,-89.18,21,1.2e-05,0.4,VBZ,verb
Dramatic,Adjective,-33.73,12.85,21,1.2e-05,0.4,JJ,adjective
Bauer,Proper Noun,-16.62,25.56,21,1.2e-05,0.4,NNP,proper noun
Association,Noun,-34.35,21.97,21,1.2e-05,0.4,NN,noun
Oscar,Proper Noun,-80.15,16.45,21,1.2e-05,0.4,NNP,proper noun
Continuing,Verb,-65.96,16.74,21,1.2e-05,0.4,VBG,verb
Glowing,Verb,16.84,-65.86,21,1.2e-05,0.4,VBG,verb
Leonard,Proper Noun,26.16,-53.43,21,1.2e-05,0.4,NNP,proper noun
Dana,Proper Noun,-33.83,-17.23,21,1.2e-05,0.4,NNP,proper noun
Worrying,Verb,-41.37,-71.26,21,1.2e-05,0.4,VBG,verb
Feast,Noun,19.79,1.96,21,1.2e-05,0.4,NN,noun
Slug,Noun,17.25,-64.35,21,1.2e-05,0.4,NN,noun
Tore,Verb,26.18,-17.06,21,1.2e-05,0.4,VBD,verb
Murdered,Verb,-71.05,15.04,21,1.2e-05,0.4,VBN,verb
Brittany,Proper Noun,-31.98,-6.25,21,1.2e-05,0.4,NNP,proper noun
Platter,Noun,40.33,17.33,21,1.2e-05,0.4,NN,noun
Wise,Noun,-64.39,10.66,21,1.2e-05,0.4,NN,noun
Yearbook,Noun,-87.45,-4.06,21,1.2e-05,0.4,NN,noun
Drapes,Noun,20.9,-20.76,21,1.2e-05,0.4,NNS,noun
Skirts,Noun,35.94,-4.52,21,1.2e-05,0.4,NN,noun
Classical,Adjective,10.69,31.22,21,1.2e-05,0.4,JJ,adjective
Crow,Noun,41.04,-52.74,21,1.2e-05,0.4,NN,noun
Sip,Noun,27.51,-7.74,21,1.2e-05,0.4,NN,noun
Speeds,Verb,36.57,-80.11,21,1.2e-05,0.4,VBZ,verb
Paw,Noun,-22.96,-62.98,21,1.2e-05,0.4,NN,noun
Oral,Adjective,-35.0,-27.24,21,1.2e-05,0.4,JJ,adjective
Tacky,Adjective,-13.72,-18.69,21,1.2e-05,0.4,JJ,adjective
Hitler,Proper Noun,-27.27,-74.21,21,1.2e-05,0.4,NNP,proper noun
Wendys,Proper Noun,-16.3,29.92,21,1.2e-05,0.4,NNP,proper noun
Selected,Verb,-74.95,-25.59,21,1.2e-05,0.4,VBN,verb
Trading,Noun,-52.05,-61.44,21,1.2e-05,0.4,NN,noun
Interfering,Verb,-49.19,18.13,21,1.2e-05,0.4,VBG,verb
Meter,Noun,37.5,-24.85,21,1.2e-05,0.4,NN,noun
Courtney,Proper Noun,-29.3,5.34,21,1.2e-05,0.4,NNP,proper noun
27,Other,-50.43,35.54,21,1.2e-05,0.4,CD,other
Pavilion,Noun,-27.71,-20.17,21,1.2e-05,0.4,NN,noun
Pineapple,Noun,23.35,2.07,21,1.2e-05,0.4,NN,noun
Intensely,Adverb,11.33,64.94,21,1.2e-05,0.4,RB,adverb
Xerox,Proper Noun,-18.49,55.04,21,1.2e-05,0.4,NNP,proper noun
Housekeeper,Noun,-64.75,30.05,21,1.2e-05,0.4,NN,noun
Unfinished,Adjective,6.4,-72.82,21,1.2e-05,0.4,JJ,adjective
Floats,Verb,61.18,-59.05,21,1.2e-05,0.4,VBZ,verb
Parish,Adjective,-43.14,68.54,21,1.2e-05,0.4,JJ,adjective
Angled,Verb,34.15,-24.84,21,1.2e-05,0.4,VBD,verb
Pauline,Proper Noun,-88.28,-4.72,21,1.2e-05,0.4,NNP,proper noun
Foolish,Adjective,-60.22,0.53,21,1.2e-05,0.4,JJ,adjective
Recognizes,Verb,-51.08,-16.88,21,1.2e-05,0.4,VBZ,verb
Sting,Noun,34.73,-35.99,20,1.1400000000000001e-05,0.4,NN,noun
Cramped,Adjective,-8.59,-44.46,20,1.1400000000000001e-05,0.4,JJ,adjective
Wade,Verb,61.25,-55.9,20,1.1400000000000001e-05,0.4,VBP,verb
Tents,Noun,-2.67,11.13,20,1.1400000000000001e-05,0.4,NNS,noun
Curiosity,Noun,1.94,-33.93,20,1.1400000000000001e-05,0.4,NN,noun
Accessories,Noun,-8.89,-13.76,20,1.1400000000000001e-05,0.4,NNS,noun
Bunks,Noun,-11.83,-50.94,20,1.1400000000000001e-05,0.4,NNS,noun
Pinned,Verb,26.96,-22.06,20,1.1400000000000001e-05,0.4,VBN,verb
Luckily,Proper Noun,-36.47,-40.5,20,1.1400000000000001e-05,0.4,NNP,proper noun
Provide,Verb,-36.02,9.38,20,1.1400000000000001e-05,0.4,VB,verb
Scratchie,Noun,-25.7,59.79,20,1.1400000000000001e-05,0.4,NN,noun
Shave,Verb,24.23,-24.84,20,1.1400000000000001e-05,0.4,VB,verb
Redo,Verb,-70.21,-18.25,20,1.1400000000000001e-05,0.4,VB,verb
Tornadoes,Noun,52.4,-52.42,20,1.1400000000000001e-05,0.4,NNS,noun
Robbers,Noun,36.04,-57.67,20,1.1400000000000001e-05,0.4,NNS,noun
17This,Noun,-17.66,-15.4,20,1.1400000000000001e-05,0.4,NN,noun
Printer,Noun,-21.16,58.6,20,1.1400000000000001e-05,0.4,NN,noun
Noticeable,Adjective,26.32,-30.42,20,1.1400000000000001e-05,0.4,JJ,adjective
Erect,Adjective,56.1,-9.81,20,1.1400000000000001e-05,0.4,JJ,adjective
Everythings,Verb,-8.43,-11.47,20,1.1400000000000001e-05,0.4,VBZ,verb
Prep,Proper Noun,-68.15,-42.42,20,1.1400000000000001e-05,0.4,NNP,proper noun
Gained,Verb,-51.3,-11.88,20,1.1400000000000001e-05,0.4,VBN,verb
Albums,Noun,-78.29,-45.84,20,1.1400000000000001e-05,0.4,NNS,noun
Sparks,Proper Noun,-54.26,-37.82,20,1.1400000000000001e-05,0.4,NNP,proper noun
Potty,Adjective,0.87,-55.1,20,1.1400000000000001e-05,0.4,JJ,adjective
Teases,Verb,18.37,69.25,20,1.1400000000000001e-05,0.4,VBZ,verb
Airplanes,Noun,-10.34,8.37,20,1.1400000000000001e-05,0.4,NNS,noun
Limping,Verb,-29.21,-70.77,20,1.1400000000000001e-05,0.4,VBG,verb
Nicki,Proper Noun,-45.39,24.94,20,1.1400000000000001e-05,0.4,NNP,proper noun
Harassing,Verb,-26.25,-15.0,20,1.1400000000000001e-05,0.4,VBG,verb
Slats,Noun,65.55,-44.33,20,1.1400000000000001e-05,0.4,NNS,noun
Fug,Proper Noun,-71.19,-59.76,20,1.1400000000000001e-05,0.4,NNP,proper noun
Scenario,Noun,-42.14,-38.47,20,1.1400000000000001e-05,0.4,NN,noun
Oldish,Adjective,-49.17,-48.5,20,1.1400000000000001e-05,0.4,JJ,adjective
Trainer,Noun,-7.6,16.36,20,1.1400000000000001e-05,0.4,NN,noun
Br,Proper Noun,-17.94,-10.58,20,1.1400000000000001e-05,0.4,NNP,proper noun
Dawdling,Verb,-20.29,90.51,20,1.1400000000000001e-05,0.4,VBG,verb
Ferry,Noun,59.19,-59.14,20,1.1400000000000001e-05,0.4,NN,noun
Signature,Noun,-53.54,11.07,20,1.1400000000000001e-05,0.4,NN,noun
Tearing,Verb,-30.93,-22.43,20,1.1400000000000001e-05,0.4,VBG,verb
Zoomed,Verb,-32.93,-36.39,20,1.1400000000000001e-05,0.4,VBD,verb
Wheat,Noun,35.01,16.44,20,1.1400000000000001e-05,0.4,NN,noun
Straightening,Verb,11.29,-59.12,20,1.1400000000000001e-05,0.4,VBG,verb
Growling,Verb,36.77,-45.13,20,1.1400000000000001e-05,0.4,VBG,verb
Dictionary,Noun,-53.47,53.7,20,1.1400000000000001e-05,0.4,NN,noun
Tara,Proper Noun,-31.06,-0.56,20,1.1400000000000001e-05,0.4,NNP,proper noun
Shaken,Verb,-69.02,-58.92,20,1.1400000000000001e-05,0.4,VBN,verb
13Th,Other,-41.08,-37.24,20,1.1400000000000001e-05,0.4,CD,other
Escapes,Verb,49.77,-58.28,20,1.1400000000000001e-05,0.4,VBZ,verb
Chow,Proper Noun,14.95,-81.8,20,1.1400000000000001e-05,0.4,NNP,proper noun
Zachary,Proper Noun,-73.27,27.44,20,1.1400000000000001e-05,0.4,NNP,proper noun
18Mom,Noun,-7.11,3.61,20,1.1400000000000001e-05,0.4,NN,noun
Karyn,Proper Noun,-53.62,-16.32,20,1.1400000000000001e-05,0.4,NNP,proper noun
Structures,Noun,56.36,-38.46,20,1.1400000000000001e-05,0.4,NNS,noun
Scales,Noun,-24.21,-21.12,20,1.1400000000000001e-05,0.4,NNS,noun
Campsite,Noun,52.63,-79.13,20,1.1400000000000001e-05,0.4,NN,noun
Repulsed,Verb,-36.65,7.06,20,1.1400000000000001e-05,0.4,VBN,verb
18Ezra,Noun,-17.55,14.72,20,1.1400000000000001e-05,0.4,NN,noun
Wavy,Adjective,-14.88,-27.31,20,1.1400000000000001e-05,0.4,JJ,adjective
Fruits,Noun,32.99,-19.59,20,1.1400000000000001e-05,0.4,NNS,noun
Upwards,Adjective,51.58,-37.38,20,1.1400000000000001e-05,0.4,JJ,adjective
Acknowledged,Verb,-52.74,15.48,20,1.1400000000000001e-05,0.4,VBD,verb
Raping,Verb,33.16,-40.2,20,1.1400000000000001e-05,0.4,VBG,verb
Familys,Noun,-32.21,-33.79,20,1.1400000000000001e-05,0.4,NN,noun
Unclear,Adjective,-55.39,-39.34,20,1.1400000000000001e-05,0.4,JJ,adjective
Resembles,Verb,-46.61,-32.83,20,1.1400000000000001e-05,0.4,VBZ,verb
Industry,Noun,-63.1,-27.05,20,1.1400000000000001e-05,0.4,NN,noun
Leant,Verb,-17.63,-71.08,20,1.1400000000000001e-05,0.4,VBP,verb
Engineer,Noun,-51.3,-47.3,20,1.1400000000000001e-05,0.4,NN,noun
Interrupting,Noun,-46.08,-7.97,20,1.1400000000000001e-05,0.4,NN,noun
Versa,Noun,-50.24,17.73,20,1.1400000000000001e-05,0.4,NN,noun
16Ezra,Noun,-34.8,-39.73,20,1.1400000000000001e-05,0.4,NN,noun
Bulbs,Noun,17.32,-7.41,20,1.1400000000000001e-05,0.4,NN,noun
Stares,Verb,12.28,-41.37,20,1.1400000000000001e-05,0.4,VBZ,verb
Attacks,Noun,32.31,-46.25,20,1.1400000000000001e-05,0.4,NNS,noun
Cheering,Verb,-30.77,-20.24,20,1.1400000000000001e-05,0.4,VBG,verb
Handlebars,Noun,61.4,-66.22,20,1.1400000000000001e-05,0.4,NN,noun
Rugs,Noun,9.59,-10.56,20,1.1400000000000001e-05,0.4,NNS,noun
Rooftop,Noun,-15.23,2.49,20,1.1400000000000001e-05,0.4,NN,noun
Ingredients,Noun,37.02,13.6,20,1.1400000000000001e-05,0.4,NNS,noun
Hovering,Verb,45.83,-53.08,20,1.1400000000000001e-05,0.4,VBG,verb
Cheerfully,Adverb,-29.78,7.66,20,1.1400000000000001e-05,0.4,RB,adverb
Simultaneously,Adverb,-28.81,-12.31,20,1.1400000000000001e-05,0.4,RB,adverb
Sermon,Noun,-53.51,-18.07,20,1.1400000000000001e-05,0.4,NN,noun
Jellyfish,Noun,62.49,-51.87,20,1.1400000000000001e-05,0.4,NN,noun
Neighbourhood,Noun,45.01,-78.88,20,1.1400000000000001e-05,0.4,NN,noun
Bury,Verb,-11.35,-73.27,20,1.1400000000000001e-05,0.4,VB,verb
Rips,Verb,18.71,-28.42,20,1.1400000000000001e-05,0.4,VBZ,verb
Servant,Noun,-46.38,45.11,20,1.1400000000000001e-05,0.4,NN,noun
Travels,Noun,-13.97,-83.79,20,1.1400000000000001e-05,0.4,NN,noun
April,Proper Noun,-73.86,7.0,20,1.1400000000000001e-05,0.4,NNP,proper noun
Unfamiliar,Adjective,-40.64,-13.08,20,1.1400000000000001e-05,0.4,JJ,adjective
Hamburgers,Noun,-20.79,-57.86,20,1.1400000000000001e-05,0.4,NNS,noun
Earring,Noun,-57.39,-46.89,20,1.1400000000000001e-05,0.4,NN,noun
Prizes,Noun,-1.1,18.11,20,1.1400000000000001e-05,0.4,NNS,noun
Constant,Adjective,5.92,0.84,20,1.1400000000000001e-05,0.4,JJ,adjective
Disposal,Noun,23.94,-62.12,20,1.1400000000000001e-05,0.4,NN,noun
Wheelchairs,Noun,-46.34,-46.99,20,1.1400000000000001e-05,0.4,NNS,noun
Truly,Adverb,-60.23,-19.5,20,1.1400000000000001e-05,0.4,RB,adverb
Sisterinlaw,Noun,-43.49,-6.78,20,1.1400000000000001e-05,0.4,NN,noun
Removing,Verb,33.75,-21.82,20,1.1400000000000001e-05,0.4,VBG,verb
Designed,Verb,11.74,-77.83,20,1.1400000000000001e-05,0.4,VBN,verb
Climbs,Verb,37.0,-63.23,20,1.1400000000000001e-05,0.4,VBZ,verb
Dudes,Noun,-13.16,-81.25,20,1.1400000000000001e-05,0.4,NN,noun
Encouraged,Verb,-66.6,-16.38,20,1.1400000000000001e-05,0.4,VBD,verb
Armour,Noun,20.96,-55.21,20,1.1400000000000001e-05,0.4,NN,noun
Geography,Noun,-24.1,-23.85,20,1.1400000000000001e-05,0.4,NN,noun
Wayne,Proper Noun,-54.75,20.71,20,1.1400000000000001e-05,0.4,NNP,proper noun
Pianos,Noun,3.56,-10.11,20,1.1400000000000001e-05,0.4,NN,noun
Unplug,Verb,25.9,-59.65,20,1.1400000000000001e-05,0.4,VB,verb
Orientation,Noun,-25.55,6.47,20,1.1400000000000001e-05,0.4,NN,noun
Mcdowell,Proper Noun,-63.95,40.11,20,1.1400000000000001e-05,0.4,NNP,proper noun
Wiring,Noun,18.83,-86.1,20,1.1400000000000001e-05,0.4,NN,noun
Relatively,Adverb,34.03,-25.03,20,1.1400000000000001e-05,0.4,RB,adverb
Struggled,Verb,-16.46,-69.41,20,1.1400000000000001e-05,0.4,VBD,verb
Glare,Verb,-51.61,-1.03,20,1.1400000000000001e-05,0.4,VBP,verb
Quincy,Proper Noun,-5.44,4.31,20,1.1400000000000001e-05,0.4,NNP,proper noun
Boxing,Noun,-53.1,-33.44,20,1.1400000000000001e-05,0.4,NN,noun
Rescued,Verb,33.57,-59.33,20,1.1400000000000001e-05,0.4,VBN,verb
Bins,Noun,7.45,-26.66,20,1.1400000000000001e-05,0.4,NNS,noun
Nude,Adjective,-53.69,-2.31,20,1.1400000000000001e-05,0.4,JJ,adjective
Ash,Noun,46.42,-45.28,20,1.1400000000000001e-05,0.4,NN,noun
Ornaments,Noun,19.37,-9.93,20,1.1400000000000001e-05,0.4,NNS,noun
Sung,Verb,-79.99,-23.88,20,1.1400000000000001e-05,0.4,VBN,verb
Draws,Verb,-34.2,-10.94,20,1.1400000000000001e-05,0.4,VBZ,verb
Spiky,Noun,51.26,-34.85,20,1.1400000000000001e-05,0.4,NN,noun
Observer,Noun,-36.18,-12.94,20,1.1400000000000001e-05,0.4,NN,noun
Airline,Noun,-57.55,-42.24,20,1.1400000000000001e-05,0.4,NN,noun
Prominent,Adjective,28.49,-55.27,20,1.1400000000000001e-05,0.4,JJ,adjective
Dot,Noun,19.07,-13.78,20,1.1400000000000001e-05,0.4,NN,noun
Granmas,Proper Noun,-14.91,-47.67,20,1.1400000000000001e-05,0.4,NNP,proper noun
Writers,Noun,-53.51,25.6,20,1.1400000000000001e-05,0.4,NNS,noun
Extend,Verb,-72.79,-22.12,20,1.1400000000000001e-05,0.4,VB,verb
4Pm,Other,-73.27,-12.26,20,1.1400000000000001e-05,0.4,CD,other
Arrest,Verb,13.55,10.22,20,1.1400000000000001e-05,0.4,VB,verb
Whitehouse,Proper Noun,-74.69,41.76,20,1.1400000000000001e-05,0.4,NNP,proper noun
Greasy,Adjective,21.13,-11.72,20,1.1400000000000001e-05,0.4,JJ,adjective
Dispenser,Noun,50.9,-23.06,20,1.1400000000000001e-05,0.4,NN,noun
Pastor,Noun,-23.39,-1.14,20,1.1400000000000001e-05,0.4,NN,noun
Insisting,Verb,-50.32,0.97,20,1.1400000000000001e-05,0.4,VBG,verb
Vegemite,Proper Noun,23.61,0.17,20,1.1400000000000001e-05,0.4,NNP,proper noun
Compare,Verb,-72.19,4.52,20,1.1400000000000001e-05,0.4,VB,verb
Solve,Verb,-68.42,-2.91,20,1.1400000000000001e-05,0.4,VB,verb
Tardis,Proper Noun,-21.28,-86.63,20,1.1400000000000001e-05,0.4,NNP,proper noun
Cartman,Proper Noun,-29.39,-86.99,20,1.1400000000000001e-05,0.4,NNP,proper noun
Uni,Proper Noun,-19.75,-46.7,20,1.1400000000000001e-05,0.4,NNP,proper noun
Decisions,Noun,-25.11,57.02,20,1.1400000000000001e-05,0.4,NNS,noun
Career,Noun,-44.51,30.62,20,1.1400000000000001e-05,0.4,NN,noun
Poorly,Adverb,-26.21,20.5,20,1.1400000000000001e-05,0.4,RB,adverb
Skype,Proper Noun,-75.3,3.86,20,1.1400000000000001e-05,0.4,NNP,proper noun
Sestero,Proper Noun,-43.99,26.27,20,1.1400000000000001e-05,0.4,NNP,proper noun
26,Other,-54.76,24.17,20,1.1400000000000001e-05,0.4,CD,other
Prints,Noun,20.98,-23.75,20,1.1400000000000001e-05,0.4,NNS,noun
Filing,Noun,30.31,7.34,20,1.1400000000000001e-05,0.4,NN,noun
Flu,Noun,-47.53,-11.14,20,1.1400000000000001e-05,0.4,NN,noun
Claw,Noun,-14.2,-73.76,20,1.1400000000000001e-05,0.4,NN,noun
Limousine,Noun,-5.1,-88.38,20,1.1400000000000001e-05,0.4,NN,noun
Fascinated,Verb,18.21,-41.97,20,1.1400000000000001e-05,0.4,VBN,verb
Diner,Noun,3.0,-12.54,20,1.1400000000000001e-05,0.4,NN,noun
Fade,Verb,-66.54,-61.49,20,1.1400000000000001e-05,0.4,VB,verb
Pinched,Verb,30.24,-35.21,20,1.1400000000000001e-05,0.4,VBD,verb
Photography,Noun,-73.46,-17.69,20,1.1400000000000001e-05,0.4,NN,noun
Wiseau,Proper Noun,-18.42,14.87,20,1.1400000000000001e-05,0.4,NNP,proper noun
Kingsley,Proper Noun,-9.94,26.99,20,1.1400000000000001e-05,0.4,NNP,proper noun
Railings,Noun,6.32,-76.9,20,1.1400000000000001e-05,0.4,NNS,noun
Pubic,Adjective,43.29,-9.57,20,1.1400000000000001e-05,0.4,JJ,adjective
Rosemary,Proper Noun,-24.23,-4.21,20,1.1400000000000001e-05,0.4,NNP,proper noun
Paved,Adjective,57.91,-65.28,20,1.1400000000000001e-05,0.4,JJ,adjective
Debate,Verb,1.69,69.17,20,1.1400000000000001e-05,0.4,VB,verb
10Th,Other,-60.41,-55.31,20,1.1400000000000001e-05,0.4,CD,other
Buggy,Noun,-4.04,-89.18,20,1.1400000000000001e-05,0.4,NN,noun
Wizard,Proper Noun,-28.57,-9.91,20,1.1400000000000001e-05,0.4,NNP,proper noun
Spice,Proper Noun,-28.79,8.35,20,1.1400000000000001e-05,0.4,NNP,proper noun
Males,Noun,-39.26,-31.79,20,1.1400000000000001e-05,0.4,NNS,noun
Crusty,Adjective,22.2,-25.29,20,1.1400000000000001e-05,0.4,JJ,adjective
Fiddling,Verb,-20.42,-62.38,20,1.1400000000000001e-05,0.4,VBG,verb
Escort,Verb,-61.37,-37.07,20,1.1400000000000001e-05,0.4,VB,verb
Purchased,Verb,-63.59,-12.27,20,1.1400000000000001e-05,0.4,VBN,verb
Bandaid,Noun,32.17,-33.95,20,1.1400000000000001e-05,0.4,NN,noun
Labs,Noun,-36.27,22.03,20,1.1400000000000001e-05,0.4,NN,noun
Subtly,Adverb,-11.17,56.2,20,1.1400000000000001e-05,0.4,RB,adverb
Spelled,Verb,-22.38,54.99,20,1.1400000000000001e-05,0.4,VBN,verb
Weighed,Verb,-54.74,49.92,20,1.1400000000000001e-05,0.4,VBD,verb
Pillars,Noun,63.0,-38.89,20,1.1400000000000001e-05,0.4,NNS,noun
Phil,Proper Noun,-44.37,-20.23,20,1.1400000000000001e-05,0.4,NNP,proper noun
Kidnap,Verb,-70.17,29.47,20,1.1400000000000001e-05,0.4,VB,verb
Onion,Noun,22.3,-7.91,20,1.1400000000000001e-05,0.4,NN,noun
Persuade,Verb,-46.63,-13.57,20,1.1400000000000001e-05,0.4,VB,verb
Knot,Noun,29.17,-28.0,20,1.1400000000000001e-05,0.4,NN,noun
Doot,Verb,-5.34,64.33,20,1.1400000000000001e-05,0.4,VB,verb
Minikel,Proper Noun,-81.91,-12.78,20,1.1400000000000001e-05,0.4,NNP,proper noun
Broad,Adjective,-6.37,-92.47,20,1.1400000000000001e-05,0.4,JJ,adjective
Fragile,Adjective,24.71,-25.32,19,1.09e-05,0.4,JJ,adjective
Bashed,Verb,-23.59,2.09,19,1.09e-05,0.4,VBD,verb
Delayed,Verb,21.96,-80.27,19,1.09e-05,0.4,VBN,verb
Instructed,Verb,-4.49,-60.31,19,1.09e-05,0.4,VBN,verb
Guidance,Proper Noun,-61.06,-55.51,19,1.09e-05,0.4,NNP,proper noun
Operate,Verb,-5.72,-26.26,19,1.09e-05,0.4,VB,verb
Adrian,Proper Noun,-67.47,45.69,19,1.09e-05,0.4,NNP,proper noun
Peeks,Verb,8.74,-46.79,19,1.09e-05,0.4,VBZ,verb
Vomited,Verb,35.82,-28.44,19,1.09e-05,0.4,VBD,verb
Attempts,Noun,-1.12,-33.34,19,1.09e-05,0.4,NNS,noun
Pf,Proper Noun,-49.86,17.06,19,1.09e-05,0.4,NNP,proper noun
